ACT_NUM_ACTIVO;IMPORTE_TAS_VIGENTE;FECHA_TAS_VIGENTE
6857724;134562.39;2018-02-05
6857726;143277.89;2018-02-05
6867304;3427.11;2018-12-27
6866455;852.38;2017-12-18
6966175;136049.30;2017-12-22
6882693;45345.00;2019-04-23
6872109;166776.60;2017-11-29
6972364;88397.78;2019-09-30
6882755;84225.14;2018-04-26
6858439;54886.79;2019-07-12
6860179;29858.85;2019-07-12
6875766;98004.73;2017-12-27
6861048;16337.45;2019-11-10
6862195;41959.07;2017-12-18
6874208;139980.05;2017-12-11
6849877;3464.44;2017-12-19
7009560;3800.45;2018-10-16
7009614;70992.48;2018-10-16
6868169;18668.06;2018-10-11
6868904;18761.88;2018-10-11
6870293;18761.88;2018-10-11
7008887;20716.49;2019-10-24
6867350;11405.44;2019-04-26
6869234;2940.25;2019-04-26
6870467;1563.09;2019-04-26
6869237;1542.82;2019-04-26
6848689;7910.27;2019-11-10
6865335;7148.98;2019-04-04
6867210;3689.01;2019-05-22
6867753;27311.85;2019-05-22
7014894;61228.23;2019-05-15
6877351;139649.00;2018-09-28
6875536;96935.94;2019-04-12
6852878;1173870.55;2019-04-23
6850664;2432.50;2019-12-04
6876417;22263.44;2017-10-31
7011868;47196.76;2019-04-12
6884826;54804.00;2019-04-17
6877296;109744.20;2019-09-23
6879042;102012.84;2019-09-23
6878975;102012.84;2019-09-23
6878858;102012.84;2019-09-23
6878976;102012.84;2019-09-23
6853737;2275.16;2018-03-28
6853778;2275.16;2018-03-28
6856964;2059.26;2018-03-28
6854445;2059.26;2018-03-28
6854793;2275.16;2018-03-28
6854350;64351.47;2018-03-28
6855458;113774.77;2019-10-31
6872047;55724.04;2019-04-08
6826878;14000.00;2017-11-23
6880497;55947.30;2016-10-03
6879160;11818.95;2016-03-14
6853685;3534.14;2018-11-27
6853161;24212.48;2018-05-05
6855851;7313838.36;2019-11-08
6876339;4958.10;2017-10-27
6863166;6228.73;2019-04-10
6863168;27888.00;2019-04-10
6861743;89660.38;2019-11-30
6857068;42715.12;2019-04-05
6855884;42715.12;2019-04-05
6883225;1774.39;2016-12-15
6879399;45516.54;2019-03-30
6853166;33836.15;2019-02-28
6853500;7422.48;2019-05-22
6853501;6851.52;2019-05-22
6853996;74858.62;2019-05-22
6856301;102245.92;2019-05-22
6880042;31690.52;2019-08-21
6880114;25446.46;2019-06-12
6860157;116398.93;2017-12-20
6859253;128334.59;2017-12-20
6859679;44149.16;2018-11-01
6877324;19852.95;2019-11-07
6866878;5031.88;2017-12-18
6864196;4682.46;2017-12-18
6866881;6445.63;2017-12-18
6851750;100102.20;2018-01-17
6869751;26523.71;2019-05-15
6871697;26523.71;2019-05-15
6871258;88772.59;2019-04-15
6865875;11438.27;2019-04-12
6860468;16761.39;2019-08-30
6864262;56791.79;2019-05-22
6825304;4199.00;2019-03-04
6863038;39068.22;2016-12-31
6881037;25446.46;2019-06-12
6881433;63420.59;2019-06-12
6882278;74002.04;2019-10-31
6935085;197702.50;2017-03-09
6865480;7326.41;2017-12-18
6870659;37890.71;2019-05-15
6850055;114040.82;2018-01-17
6851737;101157.70;2018-01-17
6867092;3750.00;2016-12-22
6850687;3329.00;2018-06-30
6866070;31681.49;2019-04-09
6872546;39165.97;2019-09-30
6871268;34521.91;2019-09-30
6872547;38203.69;2019-09-30
6883863;11621.03;2017-11-28
6864607;3318.41;2017-10-17
6863491;51712.50;2017-10-17
6948761;67368.91;2019-12-31
6851461;194692.40;2019-04-13
6854501;24281.37;2019-04-30
7009519;3800.45;2018-10-16
6877684;21689.79;2019-11-07
6883414;64454.87;2019-04-12
6866875;4336.27;2017-12-18
6866761;50335.80;2017-12-18
6865254;136642.49;2018-01-08
6967298;91820.07;2019-03-13
6861713;67156.29;2016-12-30
6949529;59112.07;2019-12-31
6948934;68727.64;2019-12-31
6947881;109997.92;2019-12-03
6850791;2867.74;2018-01-17
6848138;2780.61;2018-01-17
6850875;8640.00;2014-03-27
6853597;9718.57;2019-03-28
6854739;944.83;2019-07-03
6854705;962.71;2019-07-03
6855030;64351.47;2018-03-28
6854983;51241.24;2019-10-31
6860230;27855.75;2019-09-03
6859856;12920.00;2019-04-14
6883480;102238.95;2017-12-09
6862259;39134.61;2019-05-06
6935046;281678.00;2017-01-25
6867205;4166.00;2019-01-17
6866593;67959.48;2019-01-17
6850187;3645.24;2017-12-19
7011878;15558.92;2019-07-08
6881474;3650.00;2018-06-30
6935230;2442.41;2019-07-26
6935281;49500.00;2019-11-30
6935798;13109.41;2019-03-27
6862547;4669.79;2019-10-07
6864117;54203.21;2019-11-30
6865802;14651.92;2019-04-12
6858201;55266.80;2019-04-10
6854514;77860.65;2018-03-28
6855444;63418.74;2018-03-28
6878539;9342.30;2019-10-11
6878886;27587.94;2019-10-11
6877872;35867.44;2019-04-05
6878366;1869.69;2018-08-17
6852693;14962.64;2019-09-16
6851267;159855.36;2018-04-26
6852805;2210.39;2019-11-13
6852515;42920.20;2019-11-13
6855213;4334.60;2019-10-16
6855222;4334.60;2019-10-16
6865862;45655.90;2019-04-12
6866016;15872.88;2019-04-12
6856110;11749920.00;2016-07-01
6850378;2867.74;2018-01-17
6850797;3239.00;2018-01-17
6849542;162548.09;2018-01-17
6851166;162548.09;2018-01-17
6866414;31979.16;2018-04-16
6849553;81059.55;2017-12-04
6865467;9213.65;2018-10-11
6879303;17487.71;2019-11-07
6852496;59955.05;2018-02-02
6863101;974.68;2017-10-17
6861718;93280.63;2017-10-17
6862046;2292.69;2019-07-04
6869190;27223.56;2019-05-22
6864833;44180.88;2019-05-22
6851181;16114.59;2017-12-19
7007591;38221.16;2019-05-31
6880388;63659.56;2016-11-18
6861739;44432.63;2018-05-02
6881331;37484.85;2018-10-10
6935144;5704.67;2018-03-28
6935227;11857.39;2019-07-26
6863763;70354.03;2019-04-12
6862837;82038.29;2019-04-12
6873548;82299.24;2019-10-10
6873550;95253.75;2019-10-10
6854515;70361.83;2018-03-28
6857182;90295.01;2018-03-28
6878179;35867.44;2019-04-05
6877880;1846.44;2018-08-17
6878261;31510.71;2019-09-23
6851138;117772.41;2019-09-16
6852147;2419.43;2019-11-13
6851956;31990.77;2019-11-13
6852514;31037.77;2019-11-13
6853900;93525.64;2018-05-08
6854166;84075.43;2016-10-12
6865163;6985.05;2017-12-18
6860165;7354.80;2017-10-30
6867051;59201.26;2017-12-18
6867899;971236.75;2019-04-10
6859659;60353.68;2019-07-12
6948233;115981.04;2016-12-16
6861341;511.48;2016-07-01
6883359;77194.98;2018-05-02
6874964;5859.44;2019-04-01
6857119;75762.86;2019-11-30
6874304;100983.80;2017-12-16
6851276;87575.60;2018-09-14
6948168;1621440.03;2019-03-18
6881755;330974.17;2019-08-13
6874806;85769.09;2017-11-15
6874560;150429.96;2018-01-03
6874700;70671.60;2019-03-30
6883600;6819.78;2018-09-29
6874335;6813.57;2019-10-31
6874218;80547.52;2018-10-16
6866141;45181.50;2019-05-22
6868046;11999.95;2019-09-16
6848607;83723.83;2019-03-22
6862084;49503.75;2016-12-16
6861804;5796.55;2016-12-30
6883610;22607.97;2019-09-25
6873114;6273.53;2017-11-29
6868898;6273.53;2017-11-29
6869242;6273.53;2017-11-29
6868137;6273.53;2017-11-29
6861046;18139.54;2019-11-10
6875025;18725.53;2019-09-16
6873740;26060.21;2019-03-29
6872654;10049.93;2018-09-17
6875301;462413.90;2018-10-09
6867364;5836.30;2019-09-16
6874141;12422.46;2019-11-30
6866134;38179.95;2019-05-22
6867707;49207.10;2019-05-22
6882540;106979.92;2019-04-22
6935949;88397.78;2019-06-20
6877094;52018.27;2017-11-20
6935559;198767.00;2019-11-30
6862962;10148.24;2019-04-12
6862846;94808.42;2018-03-28
6862972;4669.79;2019-10-07
6866093;14252.58;2019-04-12
6866321;12732.20;2019-04-12
6866730;14651.92;2019-04-12
6863024;668487.47;2019-09-26
6863325;14302.17;2019-07-31
6858163;83937.59;2017-12-29
6858172;111398.06;2017-12-29
6849865;178042.72;2018-01-17
6881162;204059.04;2019-04-04
6868224;46652.89;2019-11-30
6862445;2972.01;2019-07-04
6866709;44772.53;2019-05-22
6865926;34973.85;2019-05-22
6866817;49093.14;2019-05-22
6863559;5796.55;2016-12-30
6865932;5796.55;2016-12-30
6862747;5796.55;2016-12-30
6871737;6273.53;2017-11-29
6872018;6273.53;2017-11-29
6872956;6273.53;2017-11-29
6864322;4405.94;2017-11-22
6862212;58800.31;2016-10-05
6870522;151122.79;2018-01-02
6875641;18725.53;2019-09-16
6872185;18725.53;2019-09-16
6872313;19799.55;2019-03-29
6874865;17784.49;2018-09-05
6875305;201938.31;2018-10-18
6869295;45697.86;2019-05-22
6868833;7807.49;2019-09-16
6881547;155646.48;2019-03-14
6883134;106979.92;2019-04-22
6879354;2135.85;2019-04-02
6853280;111525.72;2020-01-22
6880957;6397.52;2019-04-10
6964182;234192.42;2019-11-29
6935339;92077.18;2019-05-09
7009377;40007.48;2019-12-26
6851763;39614.58;2019-04-11
6874149;51953.18;2019-04-02
6879418;56567.42;2018-10-03
6879310;93476.11;2018-10-03
6850739;75558.50;2018-09-11
6856856;2275.16;2018-03-28
6849110;180.00;2018-09-19
6884841;73474.52;2019-04-08
7007732;286774.21;2019-10-31
7005271;270000.00;2019-11-30
6960328;158321.20;2019-09-30
6883184;73758.43;2017-12-18
6855132;8843564.48;2019-09-18
6857515;8188.15;2019-12-17
6855769;2670.00;2019-12-17
6856403;2136.00;2019-12-17
6856467;56329.77;2019-05-10
6857993;21575.37;2018-10-26
6849904;41743.52;2018-01-10
6862696;76905.45;2019-09-20
7009499;3800.45;2018-10-16
6871328;63195.04;2017-12-29
7008870;7660.40;2019-10-24
7008856;41381.10;2019-10-24
6864991;86480.26;2019-05-30
7014379;4707.12;2019-04-04
7008927;614243.95;2020-01-22
6882695;135828.70;2019-10-14
6949060;327023.14;2018-09-20
7012021;242200.91;2019-04-11
6866326;15343.66;2019-04-12
6853031;89500.00;2019-11-30
6864407;13588.87;2019-03-22
6884060;82203.62;2020-02-11
6865301;122899.00;2019-03-22
6861783;75761.22;2019-05-19
6862058;132022.33;2016-10-11
6877397;8176.40;2016-11-07
6878658;46751.76;2017-11-22
6880082;96417.25;2019-11-30
6854665;3688.82;2019-11-18
6856384;3574.05;2019-11-18
6856487;3324.67;2019-11-18
6856489;1541.04;2019-11-18
6856551;54584.60;2019-11-18
6852125;553554.00;2018-08-25
6852448;421143.24;2018-09-17
6851832;85201.86;2019-08-20
6934755;91362.24;2016-12-30
6851104;2123.38;2019-05-07
6880238;25446.46;2019-06-12
6857953;8188.15;2019-12-17
6857954;8188.15;2019-12-17
6855539;3609.84;2019-12-17
6883016;51341.54;2017-12-04
6874498;52856.07;2019-04-01
6876052;100950.80;2019-04-04
6851268;41194.36;2018-09-20
6851775;680769.36;2019-05-31
6876734;85062.88;2018-09-23
6876800;68280.77;2019-04-13
6825193;103320.00;2017-10-27
6874644;86540.00;2017-12-29
6883486;93864.62;2018-10-03
6882380;93243.00;2018-10-03
6859771;55754.94;2019-04-10
6852010;67927.47;2018-12-03
6850943;961201.13;2019-10-04
6972199;61019.46;2019-03-21
6865804;12299.65;2019-04-12
6866235;9304.72;2019-04-12
6863702;74131.21;2016-11-18
6885214;4914.60;2019-04-07
6852114;63267.20;2017-11-01
6851294;102893.43;2019-03-29
6876730;74146.78;2017-12-06
6877036;100106.40;2017-11-13
6857396;177426.72;2019-03-26
6874769;26425.38;2018-04-03
6825220;65868.75;2017-12-22
6876684;205343.31;2019-09-23
7005228;95455.73;2019-03-28
6881804;55025.21;2017-11-29
7009365;57600.00;2018-03-26
6864931;12299.65;2019-04-12
6866015;14357.67;2019-04-12
6874734;105249.33;2019-03-20
6863343;42230.00;2016-12-31
6883755;19831.91;2020-02-11
6882033;9650.65;2020-02-11
6883394;59939.76;2020-02-11
6862814;119793.26;2017-11-06
6875722;4570.50;2017-11-29
6865296;21215.55;2019-03-22
6879847;8176.40;2016-11-07
6878831;8176.40;2016-11-07
6874951;61387.95;2017-11-24
6873563;28175.00;2018-12-10
6874591;667846.14;2017-11-26
6856590;1203.72;2019-11-18
6856591;1256.86;2019-11-18
6857820;3054.48;2019-12-17
6857709;113914.18;2019-12-17
6854330;46744.04;2019-07-03
6856995;52897.33;2019-07-03
6855037;54698.69;2019-07-03
6864653;75839.40;2016-09-26
7015759;53871.43;2019-11-30
6884575;85678.91;2019-03-18
6878852;206689.80;2019-04-01
6851652;46391.55;2019-09-08
6848992;64367.26;2019-09-25
6851910;21369.77;2019-08-20
6855219;4334.60;2019-10-16
6863232;29901.44;2016-12-31
6863001;51531.50;2019-03-13
6879372;102012.84;2019-09-23
6878313;116914.61;2019-03-13
6851499;5715.88;2017-11-29
6851856;4273.24;2019-08-20
6881313;135904.04;2019-03-21
6880782;107441.13;2016-12-27
6879705;16959.72;2019-04-01
6884258;6934.78;2018-05-03
6879307;22796.93;2019-11-07
6867236;481105.85;2019-04-10
6947869;8708.04;2019-11-25
6877585;5500.00;2016-11-23
6880501;21953.31;2019-08-28
6883388;9650.65;2020-02-11
6861266;113874.86;2017-11-06
6882593;260687.50;2016-10-03
6882625;9650.65;2020-02-11
6882627;9650.65;2020-02-11
6861368;194266.46;2017-11-06
6880081;67739.24;2019-11-30
6881458;17347.68;2019-04-01
6880277;72664.70;2019-11-30
6854618;4016.99;2019-11-18
6854670;3902.22;2019-11-18
6856270;1578.00;2019-11-18
7007810;290000.00;2019-11-30
7015765;2925.00;2018-09-27
6852008;8623.50;2018-10-05
6852438;52628.48;2019-09-04
6856318;8188.15;2019-12-17
6858269;3609.84;2019-12-17
6857965;2136.00;2019-12-17
6857827;56320.68;2019-12-17
6860070;14869.78;2019-09-17
6881432;63420.59;2019-06-12
6855764;8188.15;2019-12-17
6856399;8188.15;2019-12-17
6857958;3609.84;2019-12-17
6873814;7765.85;2019-04-13
6856053;5147.40;2019-07-03
6854740;758.42;2019-07-03
6855043;771.19;2019-07-03
6879925;17814.82;2019-11-07
6935196;7505.07;2019-11-30
6876320;122918.49;2019-03-26
6874820;90848.38;2019-03-25
7009475;45407.70;2019-04-02
6877668;102012.84;2019-09-23
6878865;102012.84;2019-09-23
6879374;6140.32;2019-09-17
6879084;22335.98;2020-01-22
6858679;53696.69;2019-04-10
6883075;153828.07;2019-03-18
6852064;288604.80;2018-11-18
6850096;120564.83;2019-11-30
6851159;31223.00;2019-11-30
6881477;63420.59;2019-06-12
6882899;21192.44;2017-12-20
6881856;21192.44;2017-12-20
6857382;4989.60;2019-04-29
6854881;65943.50;2018-03-28
6881577;38879.23;2019-06-12
6881479;41937.70;2019-06-12
6852023;5688.00;2018-06-30
6882360;21192.44;2017-12-20
6866066;4426.94;2019-04-09
6870480;99908.83;2019-04-15
6869380;88772.59;2019-04-15
6868659;6273.53;2017-11-29
6867264;6273.53;2017-11-29
6860324;2743.20;2019-11-30
6860657;2274.48;2019-11-30
6866967;29249.05;2019-03-13
6860543;414.07;2019-11-30
7009502;3800.45;2018-10-16
7009561;3800.45;2018-10-16
7014370;4707.12;2019-04-04
6867248;18761.88;2018-10-11
6867438;18761.88;2018-10-11
7008891;15726.37;2019-10-24
6870129;13764.16;2019-04-26
6874672;12879.50;2018-09-29
6865369;139266.47;2018-01-08
6865047;6470.86;2019-07-04
7009454;3800.45;2018-10-16
7009437;3800.45;2018-10-16
7009618;69008.94;2018-10-16
7009607;67633.77;2018-10-16
7009619;70992.48;2018-10-16
7008850;9882.66;2018-11-02
6935787;117786.13;2018-10-23
6935747;895.62;2019-03-27
6868726;3697.84;2019-05-22
6867730;3689.01;2019-05-22
6948078;6118.58;2019-12-31
6949531;6118.58;2019-12-31
6949561;6118.58;2019-12-31
6867212;43174.48;2019-05-22
6867216;45259.57;2019-05-22
6867736;34973.85;2019-05-22
6949141;6118.58;2019-12-31
6948741;6118.58;2019-12-31
6864817;30660.65;2019-05-22
6864822;30656.06;2019-05-22
6869286;49108.42;2019-11-30
6870559;1102.24;2019-07-01
6869327;37401.48;2019-07-01
6871350;67800.15;2017-11-29
6872033;84948.08;2017-11-29
6870018;75434.30;2017-11-29
6869840;61987.36;2019-10-04
6855858;1779.01;2019-11-18
6938576;35823.89;2019-08-18
6882953;10794.00;2019-11-30
6855123;31520.00;2019-04-12
6884601;66864.57;2019-04-15
6885375;7695.01;2019-05-28
6883249;621546.42;2017-12-31
6858264;8188.15;2019-12-17
6857828;93728.70;2019-12-17
6857972;108590.37;2016-12-30
6860551;44519.87;2019-09-17
6858612;30204.80;2019-09-17
6880452;63420.59;2019-06-12
6881573;35817.47;2019-06-12
6881574;35817.47;2019-06-12
6854169;86436.39;2016-12-30
6857916;4514.97;2019-07-03
6856800;5659.97;2019-07-03
6856989;108610.71;2019-07-03
6855053;1059.84;2019-07-03
6879306;18695.49;2019-11-07
6879027;25388.63;2019-11-07
6865158;10893.00;2017-12-18
6857152;5302.74;2018-10-18
6879244;128260.80;2019-10-05
6880292;128260.80;2019-10-05
6856447;42636.80;2016-11-21
6859069;84811.11;2018-01-18
6885185;8513.40;2017-10-31
6884754;8513.40;2017-10-31
6884913;8513.40;2017-10-31
6875400;32148.69;2017-11-12
6857886;87452.54;2019-04-01
6858097;95913.28;2019-04-01
6857889;95913.28;2019-04-01
6859526;44717.77;2019-09-18
6851430;71228.93;2019-10-10
6849986;164155.68;2017-12-19
6864053;8130.78;2018-10-11
6865162;4516.61;2017-12-18
6866948;4854.75;2017-12-18
6865166;1309.85;2017-12-18
6866995;73602.05;2017-12-18
6874043;30959.54;2019-03-29
6864893;44301.53;2019-05-22
6867232;72914.68;2016-11-18
6826624;55419.00;2019-08-15
6826663;98826.00;2019-08-15
6852655;94476.54;2016-03-19
6881645;9640.01;2018-04-18
6884017;195000.00;2019-11-30
6882772;85993.91;2018-04-27
6884287;147320.72;2019-05-20
6880737;45713.84;2019-04-02
6874911;67533.40;2019-11-13
6856335;2275.16;2018-03-28
6856956;2516.50;2018-03-28
6856859;2516.50;2018-03-28
6856871;2059.26;2018-03-28
6966672;74117.61;2019-10-31
6848943;60200.00;2017-10-30
6879572;26406.70;2019-08-21
7009778;79932.10;2019-03-20
6877022;97470.40;2012-08-08
6881789;1069535.95;2019-04-29
6858357;96195.47;2019-11-30
6850673;151004.00;2017-11-07
6851162;56477.12;2019-12-31
6878981;102012.84;2019-09-23
6878985;22817.13;2020-01-22
6879379;42035.51;2018-01-08
6873334;226296.84;2019-03-14
6855129;23302.71;2018-09-28
6855499;57335.80;2019-10-16
6856050;55246.86;2019-10-16
6855202;56810.51;2019-10-16
6851344;3707.55;2017-11-29
6877609;66883.37;2017-06-20
6878553;590468.68;2019-09-17
6861316;9573.95;2017-12-11
6884445;95477.58;2018-09-12
6862205;46686.30;2019-07-04
6862394;38564.43;2019-07-04
6869772;81207.52;2019-09-28
6867822;5597.14;2017-12-29
6880446;29183.21;2019-08-21
6883971;84376.08;2019-03-20
6854012;2757.78;2018-03-28
6856904;2059.26;2018-03-28
6854876;3947.44;2018-03-28
6854348;2059.26;2018-03-28
6855451;58407.10;2018-03-28
6878853;202985.59;2019-04-01
6879854;1747.93;2019-08-14
6879492;2567.89;2019-08-14
6878642;527.50;2019-08-14
6880894;46988.66;2019-08-14
6935916;333893.30;2019-10-31
6852316;2378.06;2019-11-13
6855958;5599.26;2019-07-03
6858715;4800.30;2019-07-03
6858716;5646.72;2019-07-03
6878599;2619276.43;2018-12-13
6857311;90604.41;2019-12-17
6852761;64646.30;2019-10-31
6966697;293100.00;2019-11-30
7009035;118949.05;2019-08-19
6884239;1115197.08;2019-04-10
6863755;46359.09;2016-12-19
6862666;51588.00;2018-09-07
6934844;100436.46;2016-11-22
6884158;74220.66;2019-03-13
6883936;62373.91;2017-11-28
6883558;14925.67;2018-09-26
6860741;17650.57;2019-11-30
6859779;2514.96;2019-11-30
6860348;2550.96;2019-11-30
6876908;354575.19;2017-12-19
6882361;31856.49;2017-12-20
6882040;21192.44;2017-12-20
6882042;21192.44;2017-12-20
6855216;4334.60;2019-10-16
6856613;1950.57;2019-10-16
6862297;45608.40;2016-12-31
6877670;102012.84;2019-09-23
6874280;170436.42;2019-10-31
6872132;109475.50;2012-10-02
6877840;5567.18;2019-05-14
6876532;10247.76;2017-06-20
6851324;5819.67;2017-11-29
6851672;5942.78;2017-11-29
6866283;6328.09;2017-12-18
6869908;6273.53;2017-11-29
6869536;6273.53;2017-11-29
6870543;49894.40;2017-11-29
6871207;47314.25;2017-11-29
6871371;50841.13;2017-11-29
6865935;5796.55;2016-12-30
6869034;45557.86;2017-11-29
6876390;213000.00;2019-11-30
6885065;45758.66;2017-06-30
6859224;26508.68;2016-10-03
6859240;60622.36;2019-09-18
6859486;43612.97;2019-09-18
6876837;121180.42;2019-03-29
6878436;68922.00;2018-06-30
6878446;1049.43;2019-12-31
6881790;17054.52;2019-03-27
6857130;82872.17;2016-11-18
6868928;69324.70;2019-04-26
6871969;74650.80;2018-04-04
6869976;58584.40;2019-09-19
6881741;44228.53;2017-11-24
6848876;154331.94;2018-01-17
6851167;162273.68;2018-01-17
6849837;8456.13;2018-01-17
6849780;7746.82;2018-01-17
6850373;2860.17;2018-01-17
6849791;3345.07;2018-01-17
6862715;5491.64;2016-12-30
6883474;63423.78;2017-11-24
6876508;54440.91;2017-11-12
6858547;103988.88;2019-04-01
6858648;45218.48;2019-04-01
6858118;138681.48;2018-02-05
6866703;3528.84;2019-05-22
6869152;47635.01;2019-11-30
6862803;39695.77;2019-05-22
6868546;41460.08;2019-11-30
6867873;47635.01;2019-11-30
6869163;46652.89;2019-11-30
7009413;3800.45;2018-10-16
6870833;2494.68;2017-10-23
6949552;4893.00;2019-11-13
6949575;6118.58;2019-12-31
6947711;6118.58;2019-12-31
6865293;34973.85;2019-05-22
6849411;87823.73;2017-12-04
6883533;112912.04;2016-03-14
6884877;142214.14;2019-04-11
6861031;2542.32;2019-11-30
6860325;2542.32;2019-11-30
6860749;2600.64;2019-11-30
6861035;2274.48;2019-11-30
6858431;8458.02;2017-10-30
6858122;68295.80;2017-10-30
6826639;98826.00;2019-08-15
6869521;6273.53;2017-11-29
6869246;6273.53;2017-11-29
6868776;6273.53;2017-11-29
6869909;6273.53;2017-11-29
6868782;6273.53;2017-11-29
6867834;11545.79;2019-09-06
6880762;128260.80;2019-10-05
6879745;128260.80;2019-10-05
6825252;8839.15;2019-03-26
6825254;8839.15;2019-03-26
6850965;121732.18;2017-12-04
6865597;7810.22;2018-10-11
6858080;9966.33;2019-05-14
6859086;31599.60;2019-05-14
6825583;11164.33;2017-12-01
6879028;12757.22;2019-11-07
6859508;24399.38;2019-03-25
7009446;3800.45;2018-10-16
7009417;3800.45;2018-10-16
7009429;3800.45;2018-10-16
7009456;3800.45;2018-10-16
7009506;3800.45;2018-10-16
7009458;3800.45;2018-10-16
6849053;136151.04;2017-12-27
6876522;5662.80;2019-03-26
6876401;180001.20;2017-10-27
6884340;66627.37;2019-03-28
6874966;8378.63;2017-11-24
6852011;30545.69;2019-04-04
6855496;4334.60;2019-10-16
6850415;45524.08;2019-09-25
6876669;1725.14;2017-06-20
6852277;3614.78;2017-11-29
6852230;78248.16;2017-11-29
6859806;9259.80;2017-12-11
6860820;1912436.66;2019-06-18
6861246;55037.41;2018-02-26
6862448;2122.86;2019-07-04
6863106;37085.63;2019-07-04
6863109;31649.87;2019-07-04
6867483;92661.91;2019-09-06
6869136;98315.16;2019-04-26
6867156;72514.52;2017-12-18
6872606;108448.27;2019-11-30
6869842;61980.30;2019-10-04
6865766;6033.79;2016-12-30
6862824;6101.71;2016-12-30
6866676;6033.79;2016-12-30
6850384;135270.50;2018-01-17
6852132;59955.05;2018-02-02
