Mapeo Clase-Activo|
Cód. Activo|Clase
000001-01|
792839|00003900
792840|00003900
792851|00003900
792852|00003900
792859|00003900
792860|00003900
792867|00003901
792868|00003900
792888|00003900
792891|00003901
792894|00003901
792896|00003900
792900|00003901
792913|00003901
792919|00003900
792935|00003900
792945|00003901
792948|00003900
792955|00003900
792956|00003900
792957|00003900
792958|00003901
792959|00003900
792960|00003901
793025|00003900
793026|00003900
793027|00003901
793028|00003900
793029|00003900
793032|00003900
793033|00003900
793034|00003900
793036|00003900
793037|00003900
793038|00003900
793081|00003901
793082|00003901
793083|00003900
793084|00003901
793085|00003900
793086|00003901
793087|00003900
793088|00003901
793089|00003901
793090|00003900
793091|00003900
793093|00003901
793094|00003901
793095|00003900
793096|00003900
793097|00003900
793098|00003900
793099|00003900
793100|00003900
793101|00003900
793102|00003900
793103|00003900
793104|00003900
793105|00003900
793106|00003900
793107|00003900
793130|00003901
793134|00003900
793135|00003900
793136|00003900
793137|00003900
793138|00003900
793139|00003900
793140|00003900
793141|00003900
793142|00003900
793143|00003900
793144|00003900
793145|00003900
793146|00003901
793148|00003900
793149|00003901
793150|00003901
793151|00003901
793643|00003900
793644|00003900
793645|00003900
793646|00003901
793647|00003900
793648|00003900
793649|00003900
793650|00003900
793666|00003900
793667|00003901
793668|00003900
793669|00003900
793670|00003900
793671|00003900
793672|00003900
793673|00003900
793675|00003900
793676|00003900
793677|00003900
793678|00003901
793683|00003900
793685|00003901
793692|00003901
793693|00003901
793694|00003900
793700|00003900
793702|00003900
793703|00003900
793712|00003900
793720|00003900
793721|00003900
793722|00003900
793724|00003900
793775|00003901
793776|00003900
793777|00003900
793778|00003900
793779|00003900
793780|00003900
793781|00003900
793782|00003900
793783|00003900
793784|00003900
793785|00003900
793786|00003900
793787|00003900
793788|00003900
793789|00003900
793790|00003900
793849|00003900
793850|00003900
793851|00003900
793852|00003900
793853|00003900
793854|00003901
793855|00003900
793856|00003900
793857|00003900
793860|00003900
793864|00003900
793865|00003900
793866|00003900
793867|00003900
793868|00003900
793870|00003900
793871|00003900
793872|00003900
793873|00003900
793877|00003900
793878|00003900
793879|00003900
793881|00003900
793883|00003900
793884|00003900
793885|00003900
793886|00003900
793887|00003900
793888|00003901
793889|00003900
793890|00003900
793937|00003900
793938|00003900
793939|00003900
793948|00003900
793949|00003900
793950|00003901
793951|00003900
793952|00003900
793953|00003900
793954|00003900
793955|00003900
793956|00004100
793957|00003901
794020|00003901
794021|00004100
794022|00003900
794023|00003900
794024|00004100
794025|00003901
794026|00003900
794028|00003900
794029|00003900
794030|00003900
794031|00003900
794032|00003900
794033|00003900
794034|00003900
794132|00003900
794133|00003900
794134|00003900
794135|00003901
794136|00003900
794197|00003900
794198|00003900
794199|00003900
794201|00003900
794202|00003900
794203|00003900
794204|00003900
794205|00003900
794206|00003900
794207|00003900
794208|00003900
794209|00003900
794210|00003900
794211|00003900
794212|00003900
794217|00003900
794218|00003300
794219|00003900
794220|00003900
794221|00003900
794222|00003900
794223|00003900
794224|00003900
794225|00003900
794226|00003900
794227|00003900
794228|00003900
794229|00003900
794230|00003900
794231|00003900
794232|00003900
794233|00003900
794239|00003900
794240|00003900
794241|00003901
794242|00003900
794243|00003900
794244|00003900
794245|00003900
794246|00003901
794247|00003901
794262|00003901
794263|00003900
794264|00003901
794276|00003900
794277|00003900
794278|00003900
794279|00003900
794280|00003900
794281|00003900
794282|00003900
794283|00003900
794284|00003900
794285|00003900
794286|00003900
794325|00003900
794326|00003900
794327|00003900
794328|00003900
794329|00003900
794330|00003900
794331|00003900
794332|00003900
794333|00003900
794334|00003900
794335|00003900
794336|00003900
794337|00003900
794338|00003900
794339|00003900
794340|00003900
794341|00003900
794342|00003900
794343|00003900
794344|00003900
794347|00003900
794348|00003900
794349|00003900
794350|00003900
794351|00003900
794352|00003900
794353|00003900
794354|00003900
794373|00003901
794376|00003900
794377|00003900
794378|00003900
794379|00003900
794380|00003900
794381|00003900
794382|00003900
794383|00003900
794384|00003900
794385|00003900
794387|00003900
794388|00003900
794390|00003900
794391|00003900
794392|00003900
794393|00003900
794395|00003900
794398|00003900
794401|00003900
794429|00003900
794430|00003900
794431|00003900
794432|00003900
794433|00003901
794435|00003900
794436|00003900
794437|00003900
794438|00003900
794439|00003900
794440|00003900
794441|00003900
794442|00003900
794444|00003900
794445|00003900
794446|00003900
794447|00003900
794448|00003900
794449|00003900
794450|00003900
794451|00003900
794478|00003900
794479|00003900
794481|00003900
794482|00003900
794486|00080000
794488|00080000
794490|00003900
794491|00003901
794492|00003900
794493|00003900
794517|00003900
794518|00003900
794521|00003900
794522|00003900
794523|00003900
794524|00003900
794525|00003900
794526|00003900
794527|00003901
794530|00003901
794531|00003901
795006|00003901
795007|00080000
795044|00003900
795049|00003900
795050|00003900
795051|00003900
795052|00003901
795053|00003900
795089|00003900
795090|00003900
795095|00003900
795096|00003900
795098|00003900
795099|00003900
795100|00004100
795121|00003901
795156|00003900
795158|00003901
795160|00003900
795161|00003900
795162|00003900
795163|00003900
795164|00003900
795165|00003900
795166|00003900
795167|00003900
795168|00003900
795170|00003900
795171|00003900
795172|00003900
795173|00003900
795176|00003900
795177|00003900
795178|00003900
795179|00003900
795180|00003900
795181|00003900
795182|00003900
795183|00003900
795184|00003900
795188|00003900
795189|00003900
795190|00003900
795191|00003900
795192|00003900
795193|00003900
795194|00003900
795195|00003900
795196|00003900
795197|00003900
795199|00003901
795200|00003900
795201|00003900
795202|00003900
795203|00003900
795204|00003900
795205|00003900
795206|00003900
795207|00003900
795208|00003900
795209|00003900
795210|00003900
795211|00003900
795212|00060000
795213|00003900
795214|00003900
795215|00003900
795216|00003900
795217|00003900
795219|00003901
795252|00003901
795253|00003900
795254|00003900
795255|00003900
795256|00003900
795267|00003900
795268|00003900
795269|00003900
795270|00003900
795271|00003900
795272|00003900
795273|00003900
795274|00003900
795275|00003900
795276|00003900
795277|00003900
795278|00003900
795279|00003900
795280|00003900
795281|00003900
795282|00003900
795283|00003900
795284|00003900
795285|00003900
795286|00003900
795287|00003900
795327|00004100
795328|00003900
795332|00003900
795333|00003900
795334|00003900
795339|00003900
795341|00003900
795342|00003900
795343|00003900
795344|00003900
795413|00003900
795414|00003900
795415|00003900
795418|00003901
795482|00003900
795483|00003900
795484|00003900
795485|00003900
795486|00003900
795487|00003900
795488|00003900
795489|00003900
795490|00003900
795491|00003900
795492|00003900
795493|00003900
795494|00003900
795495|00003900
795496|00003900
795497|00003900
795498|00003900
795499|00003900
795500|00003900
795501|00003900
795502|00003900
795503|00003900
795504|00003900
795505|00003900
795506|00003900
795507|00003900
795508|00003900
795509|00003900
795510|00003900
795511|00003900
795512|00003900
795513|00003900
795514|00003900
795515|00003900
795516|00003900
795517|00003900
795518|00003900
795519|00003900
795520|00003900
795521|00003900
795522|00003900
795523|00003900
795524|00003900
795525|00003900
795526|00003900
795527|00003900
795528|00003900
795529|00003900
795530|00003900
795531|00003900
795532|00003900
795533|00003900
795534|00003900
795535|00003901
795536|00003900
795537|00003900
795538|00003900
795539|00003900
795540|00003900
795541|00003900
795542|00003900
795543|00003900
795544|00003900
795545|00003900
795546|00003900
795547|00003900
795548|00003900
795549|00003900
795550|00003900
795551|00003900
795552|00003900
795553|00004100
795554|00003900
795555|00003900
795556|00003900
795557|00003900
795558|00003900
795559|00003900
795560|00003900
795561|00003900
795562|00003900
795563|00003900
795565|00003900
795566|00003900
795567|00003900
795568|00003900
795614|00003900
795615|00003900
795616|00003900
795617|00003900
795618|00003900
795619|00003900
795620|00003900
795621|00003900
795622|00003900
795623|00003900
795624|00003900
795625|00003900
795626|00003900
795627|00003900
795628|00003900
795631|00003900
795632|00004100
795633|00003900
795642|00003900
795643|00003900
795644|00003900
795645|00003900
795646|00003900
795647|00003900
795648|00003900
795649|00003900
795650|00003900
795651|00003900
795666|00003900
795667|00003900
795668|00003900
795669|00003900
795670|00003900
795671|00003900
795672|00003900
795673|00003900
795674|00003900
795675|00003900
795676|00003900
795677|00003900
795678|00003900
795679|00003900
795680|00003900
795681|00003900
795682|00003900
795683|00003900
795684|00003900
795685|00003900
795686|00003900
795687|00003900
795688|00003900
795689|00003900
795690|00003900
795691|00003900
795692|00003900
795693|00003900
795694|00003900
795695|00003900
795696|00003900
795697|00003900
795698|00003900
795699|00003900
795700|00003900
795705|00003900
795706|00003900
795707|00003900
795722|00004100
795723|00003900
795725|00003900
795726|00003900
795727|00003900
795728|00003900
795729|00003901
795730|00003901
795736|00003900
795737|00003900
795738|00003900
795741|00003900
795742|00003900
795743|00003900
795744|00003900
795745|00003900
795746|00003900
795747|00003900
795748|00003900
795750|00003900
795751|00003900
795752|00003900
795753|00003900
795756|00003900
795760|00003900
795761|00080000
795762|00080000
795764|00003901
795765|00003900
795766|00003901
795767|00003901
795768|00003900
795769|00003901
795770|00003900
795787|00003900
795788|00003900
795789|00003900
795829|00003900
795832|00003900
795833|00003901
795845|00003900
795846|00003901
795847|00003900
795848|00003901
795849|00003900
795850|00003900
795861|00003900
795862|00003901
795863|00004100
795864|00003900
795865|00003900
795866|00003900
795867|00003900
795868|00003900
795869|00003900
795870|00003900
795871|00003900
795872|00003900
795873|00003901
795874|00003900
795875|00003900
795876|00003900
795883|00080000
795884|00080000
795885|00080000
795886|00080000
795887|00080000
795888|00080000
795889|00080000
795890|00080000
795891|00080000
795892|00080000
795893|00080000
795895|00080000
795896|00080000
795899|00080000
795900|00080000
795987|00003900
795988|00003900
795990|00003900
795991|00003900
796001|00080000
796003|00080000
796004|00080000
796005|00080000
796006|00080000
796007|00080000
796008|00080000
796009|00080000
796010|00080000
796011|00003900
796012|00003900
796013|00003900
796068|00004100
796069|00004100
796072|00003900
796073|00003900
796074|00003900
796075|00003900
796076|00003900
796077|00003900
796194|00003900
796338|00003900
796344|00003900
796345|00003900
796346|00003900
796347|00003900
796348|00003900
796349|00003900
796350|00003900
796351|00003900
796352|00003900
796354|00003900
796355|00003900
796356|00003900
796361|00003900
796362|00003900
796363|00003900
796364|00003900
796365|00003900
796367|00003901
796368|00003901
796373|00003900
796374|00003900
796450|00003900
796451|00003900
796452|00003900
796453|00003900
796454|00003900
796455|00003900
796456|00003900
796457|00003900
796458|00003900
796459|00003900
796460|00003900
796461|00003900
796463|00003900
796464|00003900
796465|00003900
796467|00003900
796468|00003900
796469|00003900
796470|00003900
796471|00003900
796472|00003900
796473|00003900
796474|00003900
796475|00003900
796476|00003900
796482|00003900
796483|00003900
796484|00003900
796485|00003900
796486|00003900
796487|00003900
796488|00003900
796489|00003900
796490|00003900
796491|00003900
796492|00003900
796493|00003900
796495|00003900
796496|00003900
796497|00003900
796499|00003900
796505|00003900
796506|00003900
796507|00003900
796508|00003900
796509|00003900
796510|00003900
796515|00003900
796517|00003900
796521|00003901
796522|00003901
796524|00003901
796525|00003901
796526|00003901
796527|00003901
796528|00003900
796529|00003900
796530|00003900
796531|00003900
796532|00003900
796533|00003900
796534|00003900
796535|00003900
796536|00003900
796537|00003900
796538|00003900
796539|00003900
796540|00003900
796541|00003900
796542|00003900
796543|00003900
796544|00003900
796545|00003900
796546|00003900
796549|00003900
796550|00003901
796590|00003900
796591|00003900
796592|00003900
796632|00003900
796635|00003900
796636|00003900
796637|00003900
796664|00003900
796665|00003901
796666|00003900
796672|00003900
796673|00003900
796674|00003900
796675|00003900
796676|00003900
796677|00003900
796678|00003900
796679|00003900
796680|00003900
796681|00004100
