ACT_NUM_ACTIVO|ACT_NUM_ACTIVO_CAIXA|ACT_NUM_ACTIVO_UVEM
5965958|89043034|11707837
5965960|89044224|12170579
5965961|89062939|21223276
5965966|89046863|13390373
5965969|89045403|12601371
5965973|89063601|21545267
5965976|89037375|6529894
5965980|89048559|14748732
5965984|89037748|6815447
5965996|89053872|16569581
5965998|89059041|19826847
5966000|89036413|3130929
5966009|89040837|10227261
5966013|89053522|16448215
5966015|89060227|20168071
5966016|89036652|4512685
5966018|89049492|15452251
5966020|89039467|23823740
5966026|89038499|7757661
5966036|89049120|15313583
5966040|89059867|20075946
5966042|89038301|7506026
5966047|89052602|15960006
5966061|89062825|21171737
5966062|89037792|6858091
5966069|89038024|22648315
5966074|89052053|15778025
5966077|89044342|12207354
5966078|89044441|12210263
5966092|89042818|11599831
5966096|89037304|6399750
5966099|89051911|15741377
5966100|89058818|19765703
5966103|89039328|9112337
5966109|89055707|18549188
5966116|89040269|9936771
5966119|89055966|18606333
5966124|89036882|5407228
5966137|89037869|6891363
5966139|89036467|3709218
5966140|89038877|8318106
5966141|89063645|21573671
5966144|89054665|17677596
5966147|89041841|10831625
5966156|89037389|6546149
5966163|89040814|10209140
5966171|89040798|10197860
5966172|89055034|17921534
5966173|89036648|4448866
5966175|89046569|13227705
5966177|89064668|22024044
5966186|89043501|11944704
5966189|89062666|21050587
5966193|89045083|12507072
5966194|89045561|12687532
5966206|89036852|5355554
5966219|89036487|3798873
5966220|89041942|10915837
5966221|89057754|19416571
5966222|89058592|19711729
5966230|89038751|8161696
5966233|89044018|12097155
5966241|89062377|20884565
5966259|89059560|19981794
5966261|89039690|9467544
5966264|89036618|4326453
5966272|89044741|12415490
5966276|89056280|18753928
5966281|89042484|11245536
5966284|89064558|21972266
5966299|89036763|5040138
5966303|89049392|15426157
5966312|89044751|12417332
5966316|89037184|6128521
5966318|89047168|13515298
5966328|89039994|9703374
5966329|89042563|11485256
5966333|89036612|4315861
5966337|89042556|11476506
5966338|89048127|14268310
5966355|89037307|6401640
5966367|89062181|20830357
5966385|89060897|20392387
5966390|89056667|19066166
5966392|89046947|13418866
5966399|89048221|14546007
5966400|89036442|3640508
5966402|89054305|16797077
5966411|89064625|22001111
5966413|89044472|12211292
5966416|89051858|15712295
5966426|89036440|3630693
5966429|89037547|6698673
5966433|89058055|19556403
5966436|89038599|22807658
5966438|89036791|5163949
5966441|89055992|18615101
5966445|89037028|5723243
5966446|89042349|11173665
5966449|89040038|9738918
5966461|89036546|4019071
5966464|89041691|10806812
5966471|89044896|12436968
5966485|89063582|21536400
5966490|89063023|21256141
5966492|89056255|18748457
5966493|89059771|20039101
5966499|89040703|24285766
5966501|89061290|20510442
5966503|89055982|18609069
5966507|89043164|11762761
5966510|89053748|16533260
5966511|89057459|19328538
5966513|89038202|22695635
5966522|89044535|12214766
5966524|89037057|5786084
5966525|89036779|5120819
5966526|89039907|9565257
5966535|89037172|6110438
5966545|89036744|4996043
5966549|89037021|5710089
5966552|89042251|11136628
5966558|89051370|15581590
5966562|89064020|21738522
5966563|89062171|20821355
5966564|89051653|15683455
5966565|89037062|5796484
5966573|89046765|13350465
5966576|89036507|3870296
5966577|89038977|8546673
5966586|89053946|16587603
5966589|89037677|6786121
5966602|89064144|21775676
5966603|89053278|16301630
5966606|89041556|10656570
5966607|89042084|11023703
5966615|89053509|16444549
5966632|89037089|5891830
5966637|89037176|6115250
5966649|89064169|21786754
5966664|89040781|10189050
5966671|89049178|15340607
5966674|89058065|19559139
5966683|89043557|11975007
5966693|89042032|10983312
5966697|89037956|22627440
5966699|89036845|5318031
5966704|89049137|15320158
5966709|89043705|12022927
5966710|89044557|12215444
5966723|89039359|9146582
5966730|89054535|17630683
5966732|89041177|10425852
5966735|89052778|16025271
5966740|89037131|6010280
5966744|89052505|15925747
5966752|89059804|20064265
5966774|89046646|13287207
5966782|89058501|19668281
5966793|89037941|6901908
5966794|89038770|8180144
5966800|89038156|7356270
5966805|89049067|15030588
5966815|89037916|6895866
5966840|89051728|15690264
5966841|89037156|6074771
5966847|89036514|3880228
5966851|89045881|12932481
5966862|89046944|13418515
5966865|89057493|19333406
5966870|89047629|13813192
5966871|89058767|19745857
5966875|89046032|13023021
5966876|89061123|20457080
5966877|89052368|15875897
5966882|89036544|4009157
5966893|89062578|20996227
5966895|89037298|6372665
5966901|89062140|20813148
5966906|89037421|6578939
5966909|89041015|10325091
5966911|89063191|21321358
5966912|89052687|15998988
5966916|89038545|22789392
5966923|89054790|17711439
5966926|89038098|7201595
5966935|89043085|11722619
5966941|89038196|22694588
5966950|89046129|13073797
5966951|89062975|21237945
5966958|89053830|16560383
5966959|89055972|18607848
5966960|89037335|6455848
5966964|89047001|13440574
5966965|89048320|14617182
5966966|89053355|16333331
5966991|89064117|21774044
5966994|89042535|11271981
5966996|89047410|13648672
5966997|89062917|21201507
5967008|89036956|5589026
5967012|89048027|14150789
5967027|89045605|12719360
5967035|89054187|16772923
5967038|89043060|11714412
5967039|89056965|19153305
5967040|89039245|23051789
5967044|89043251|11825630
5967048|89055979|18608760
5967054|89057923|19503107
5967055|89036631|4393853
5967066|89061321|20530639
5967072|89040929|10264433
5967076|89056207|18698508
5967081|89047761|13905863
5967083|89039533|23909542
5967091|89040723|10156671
5967092|89041400|10580331
5967093|89064162|21786034
5967094|89037722|22139414
5967096|89037455|6631797
5967100|89052039|15770945
5967102|89038969|8535478
5967105|89048937|14922506
5967123|89042266|11143923
5967131|89044015|12094905
5967133|89055683|18539994
5967135|89047854|14044635
5967139|89052653|15983308
5967146|89037686|6789091
5967152|89046217|13128576
5967161|89036742|4989585
5967182|89039877|9518423
5967184|89061161|20465305
5967185|89061263|20498386
5967189|89044521|12212708
5967195|89043733|12032472
5967203|89051660|15684250
5967204|89054006|16602260
5967207|89038089|7166372
5967213|89057376|19307663
5967224|89054033|16606160
5967239|89036515|3882889
5967244|89046498|13203239
5967245|89063558|21526234
5967246|89052772|16022886
5967249|89063430|21437874
5967251|89061005|20433469
5967253|89037831|22297583
5967262|89051576|15669954
5967265|89039548|23916000
5967277|89049106|15295704
5967285|89060244|20169721
5967288|89036519|3888262
5967301|89054261|16787415
5967312|89062540|20990368
5967313|89049544|15475067
5967318|89036499|3840068
5967319|89038856|8307865
5967323|89058031|19547869
5967329|89036583|4186980
5967338|89060351|20218272
5967339|89037255|6294294
5967346|89060684|20344992
5967352|89037601|6753022
5967361|89054729|17694103
5967368|89038595|7890353
5967383|89051322|15563955
5967384|89053895|16574197
5967387|89047687|13848619
5967391|89038777|8216241
5967399|89047783|13929240
5967402|89044325|12199488
5967411|89045034|12492822
5967415|89053095|16246795
5967420|89037971|6912851
5967425|89058516|19688244
5967454|89042954|11674242
5967455|89063687|21588532
5967459|89062919|21201858
5967460|89051386|15584695
5967463|89039094|8678046
5967477|89037791|22208531
5967479|89047743|13890992
5967487|89047053|13450254
5967490|89058760|19745488
5967493|89048426|14707660
5967499|89039316|9108867
5967507|89038890|8349849
5967510|89059936|20085140
5967513|89038500|22780077
5967519|89036495|3821152
5967534|89038482|7737347
5967555|89059207|19861457
5967564|89058579|19710079
5967567|89064145|21775928
5967570|89058395|19649365
5967592|89048073|14206966
5967597|89037059|5787734
5967607|89052886|16186446
5967610|89063268|21377876
5967619|89042453|11223515
5967621|89038598|7892780
5967625|89051609|15676412
5967635|89044246|12175994
5967636|89046806|13363016
5967637|89046983|13434677
5967642|89040367|9989950
5967646|89039547|9248213
5967665|89049303|15387034
5967672|89063936|21686596
5967676|89061164|20465656
5967681|89043227|11819850
5967685|89058611|19718131
5967687|89052016|15759577
5967696|89054287|16793429
5967700|89037885|6892275
5967703|89040655|10125279
5967709|89039152|23024666
5967713|89037254|6291324
5967716|89052861|16066694
5967717|89055922|18598098
5967719|89057087|19193195
5967720|89037834|22298144
5967722|89045472|12639768
5967725|89064467|21931077
5967750|89054889|17772690
5967757|89036685|4648561
5967760|89051943|15746792
5967775|89038465|7711426
5967782|89041634|10756593
5967783|89042139|11052650
5967786|89040131|9811973
5967787|89040223|9903924
5967790|89062987|21245315
5967805|89044763|12423094
5967810|89043789|12046052
5967811|89044366|12208032
5967826|89039506|9230364
5967827|89039988|9669063
5967828|89040573|10102463
5967834|89037262|6298680
5967839|89058448|19655982
5967842|89039475|9206697
5967850|89060403|20230921
5967856|89042278|11151527
5967865|89057626|19373314
5967871|89061846|20712564
5967878|89062258|20856278
5967883|89040951|10282788
5967890|89047303|13590923
5967891|89054956|17795272
5967894|89051434|15612875
5967901|89052078|15791451
5967902|89053617|16486767
5967904|89044689|12387931
5967908|89058887|19773892
5967914|89052710|16005677
5967933|89056069|18636327
5967934|89058563|19706627
5967937|89037948|6905205
5967940|89041052|10355823
5967942|89062482|20950577
5967954|89053004|16221066
5967967|89055975|18608643
5967978|89045818|12912653
5967982|89038700|8074710
5967994|89061076|20446740
5968001|89060108|20123603
5968003|89040874|10249885
5968016|89059444|19935521
5968020|89063942|21690201
5968022|89056682|19078759
5968024|89037020|5708830
5968045|89064141|21775559
5968051|89059135|19847839
5968054|89038840|8296309
5968062|89058262|19599533
5968064|89039103|8682353
5968069|89038646|8020619
5968073|89053089|16244134
5968076|89041240|10478176
5968086|89041747|10826388
5968087|89049495|15453280
5968093|89057433|19319887
5968099|89056464|18884974
5968108|89037505|6680842
5968113|89039981|9649001
5968122|89055214|18035961
5968132|89037781|22202924
5968133|89054545|17642070
5968134|89055175|18011144
5968139|89046999|13439741
5968143|89042102|11042133
5968147|89037092|5915082
5968148|89037572|6714377
5968156|89053651|16505342
5968165|89054199|16773835
5968167|89058744|19742635
5968171|89061019|20436691
5968185|89037612|22085781
5968186|89037474|6647336
5968191|89054320|16799153
5968198|89057486|19332845
5968202|89042852|11616798
5968208|89042313|11159678
5968213|89039590|9286900
5968215|89051567|15666615
5968222|89060965|20426543
5968224|89057276|19288017
5968229|89046476|13198244
5968230|89054036|16606412
5968235|89036822|5239954
5968237|89039787|9496257
5968239|89041289|10512856
5968242|89063619|21550855
5968245|89053532|16451007
5968260|89058505|19680075
5968265|89060372|20228186
5968276|89036680|4639073
5968288|89041543|10653231
5968297|89036712|4903325
5968301|89056636|19058562
5968306|89045846|12925186
5968310|89049471|15449225
5968325|89036900|5483630
5968329|89049100|15295335
5968330|89062702|21090747
5968331|89037218|6208230
5968346|89036690|4701923
5968350|89047612|13806869
5968353|89061856|20718306
5968358|89041598|10683945
5968359|89043056|11714043
5968362|89047592|13801085
5968376|89039220|8884592
5968382|89038467|22768652
5968385|89039331|9114044
5968395|89061544|20610114
5968401|89058216|19594001
5968405|89054382|17211423
5968414|89058532|19692920
5968434|89041263|10505930
5968435|89046263|13141300
5968438|89038075|22660829
5968439|89039394|23808355
5968441|89043193|11773002
5968448|89062138|20811675
5968458|89042417|11217483
5968460|89037445|6617693
5968464|89059841|20070882
5968466|89059976|20091991
5968467|89037175|6113309
5968470|89043738|12032589
5968474|89037124|5979708
5968479|89036721|4926258
5968496|89039431|9179933
5968504|89039137|23018301
5968508|89042550|11468533
5968516|89062420|20895877
5968521|89041273|10507754
5968523|89047046|13447831
5968532|89062742|21121312
5968535|89037093|5919234
5968550|89062744|21121429
5968563|89056098|18640868
5968565|89038605|22808102
5968566|89042424|11218044
5968570|89037031|5724524
5968573|89045003|12483082
5968586|89054505|17624435
5968587|89055713|18551185
5968590|89040289|9951553
5968599|89053165|16267922
5968608|89038656|8039245
5968611|89064079|21765159
5968617|89045495|12656509
5968619|89062829|21172649
5968624|89039340|9125473
5968636|89052753|16020090
5968638|89044002|12091665
5968645|89056823|19113631
5968665|89037306|6401523
5968667|89036637|4407074
5968668|89039269|8993149
5968696|89054027|16605500
5968697|89058000|19544998
5968709|89042069|11010549
5968727|89042221|11130904
5968728|89047463|13668401
5968743|89036867|5382074
5968753|89037845|22525710
5968769|89041918|10907630
5968770|89043999|12089317
5968776|89039855|9502416
5968777|89042003|10968044
5968792|89045713|12890019
5968793|89047115|13503443
5968794|89040890|10261076
5968797|89046534|13215112
5968800|89043359|11914710
5968809|89061921|20734954
5968810|89051563|15666597
5968822|89036890|5429852
5968831|89041403|10588734
5968836|89037459|6634920
5968837|89037965|22630232
5968840|89046119|13072768
5968842|89046680|13311586
5968849|89043517|11947188
5968861|89045090|12510350
5968863|89056787|19099400
5968866|89062873|21182680
5968874|89041416|10590965
5968877|89056112|18645446
5968889|89038503|22781124
5968899|89038263|7469447
5968909|89063559|21526837
5968916|89048081|14210805
5968918|89055892|18593421
5968934|89039400|23808589
5968941|89038131|22679221
5968942|89038286|22714813
5968943|89036649|4466636
5968947|89045779|12907551
5968952|89036449|3654070
5968961|89047300|13588557
5968970|89052406|15889594
5968976|89051484|15632001
5968977|89054323|16799756
5968980|89060381|20229233
5968994|89062765|21148262
5968999|89052050|15777698
5969019|89044425|12209781
5969022|89051329|15570161
5969024|89041790|10827786
5969035|89041301|10515610
5969044|89048877|14897314
5969052|89056005|18621115
5969057|89057074|19190459
5969063|89053029|16229235
5969073|89053227|16283247
5969076|89060059|20103640
5969084|89036586|4194233
5969088|89041812|10828464
5969089|89042274|11151392
5969098|89037235|6244958
5969100|89041287|10510897
5969108|89046187|13112101
5969110|89064545|21970073
5969113|89043260|11829998
5969115|89051247|15504411
5969132|89044902|12437160
5969138|89045940|12965832
5969139|89054596|17666887
5969141|89060468|20279892
5969145|89055797|18576932
5969150|89039422|9178049
5969157|89038979|22959345
5969159|89054996|17805700
5969162|89039160|8777274
5969169|89063170|21309330
5969180|89045229|12527269
5969184|89060551|20311659
5969187|89043257|11827103
5969189|89047450|13667354
5969196|89037783|6854812
5969205|89051685|15686560
5969221|89054400|17606917
5969228|89041355|10560737
5969237|89054119|16738136
5969239|89037234|6244724
5969248|89054063|16611865
5969262|89052297|15873236
5969265|89057628|19374343
5969266|89036927|5543745
5969269|89036818|5232463
5969271|89041214|10455360
5969281|89062635|21031068
5969304|89036701|4847695
5969305|89042392|11195452
5969306|89042766|11577072
5969307|89051380|15583801
5969308|89053799|16545367
5969316|89042843|11612916
